Year,Month_Num,Month_Name,Quarter,Region,Product_ID,Product_Name,Category,Budgeted_Revenue,Budgeted_COGS,Budgeted_GP,Budgeted_Units
2023,7,July,Q3,West,P003,Office Chair,Furniture,21952.41,12073.83,9878.58,82
2023,7,July,Q3,Central,P003,Office Chair,Furniture,20830.33,11456.68,9373.65,44
2023,7,July,Q3,North,P004,Standing Desk,Furniture,26506.81,15373.95,11132.86,245
2023,7,July,Q3,South,P004,Standing Desk,Furniture,13158.07,7631.68,5526.39,203
2023,7,July,Q3,East,P004,Standing Desk,Furniture,10914.63,6330.49,4584.14,229
2023,7,July,Q3,West,P004,Standing Desk,Furniture,33005.37,19143.11,13862.26,48
2023,7,July,Q3,Central,P004,Standing Desk,Furniture,27189.31,15769.8,11419.51,84
2023,7,July,Q3,North,P005,Monitor 27inch,Electronics,29960.55,14381.06,15579.49,150
2023,7,July,Q3,South,P005,Monitor 27inch,Electronics,38917.63,18680.46,20237.17,226
2023,7,July,Q3,East,P005,Monitor 27inch,Electronics,39886.43,19145.49,20740.94,231
2023,7,July,Q3,West,P005,Monitor 27inch,Electronics,25375.99,12180.48,13195.51,96
2023,7,July,Q3,Central,P005,Monitor 27inch,Electronics,14602.68,7009.29,7593.39,293
2023,7,July,Q3,North,P006,Accounting Software,Software,17192.44,3438.49,13753.95,101
2023,7,July,Q3,South,P006,Accounting Software,Software,41087.37,8217.47,32869.9,294
2023,7,July,Q3,East,P006,Accounting Software,Software,5260.14,1052.03,4208.11,76
2023,7,July,Q3,West,P006,Accounting Software,Software,35859.34,7171.87,28687.47,145
2023,7,July,Q3,Central,P006,Accounting Software,Software,26374.14,5274.83,21099.31,243
2023,7,July,Q3,North,P007,ERP License,Software,37105.37,6678.97,30426.4,238
2023,7,July,Q3,South,P007,ERP License,Software,40774.45,7339.4,33435.05,236
2023,7,July,Q3,East,P007,ERP License,Software,38927.86,7007.01,31920.85,273
2023,7,July,Q3,West,P007,ERP License,Software,33436.69,6018.6,27418.09,224
2023,7,July,Q3,Central,P007,ERP License,Software,21225.37,3820.57,17404.8,132
2023,7,July,Q3,North,P008,Mechanical Keyboard,Electronics,38314.96,16092.28,22222.68,163
2023,7,July,Q3,South,P008,Mechanical Keyboard,Electronics,26654.75,11194.99,15459.76,263
2023,7,July,Q3,East,P008,Mechanical Keyboard,Electronics,24162.11,10148.09,14014.02,138
2023,7,July,Q3,West,P008,Mechanical Keyboard,Electronics,27735.36,11648.85,16086.51,61
2023,7,July,Q3,Central,P008,Mechanical Keyboard,Electronics,33756.64,14177.79,19578.85,196
2023,7,July,Q3,North,P009,Webcam HD,Electronics,26518.44,11668.11,14850.33,101
2023,7,July,Q3,South,P009,Webcam HD,Electronics,38480.15,16931.27,21548.88,270
2023,7,July,Q3,East,P009,Webcam HD,Electronics,22164.78,9752.5,12412.28,254
2023,7,July,Q3,West,P009,Webcam HD,Electronics,20182.74,8880.41,11302.33,52
2023,7,July,Q3,Central,P009,Webcam HD,Electronics,25165.37,11072.76,14092.61,217
2023,7,July,Q3,North,P010,Headset Pro,Electronics,14785.63,6801.39,7984.24,185
2023,7,July,Q3,South,P010,Headset Pro,Electronics,12813.67,5894.29,6919.38,80
2023,7,July,Q3,East,P010,Headset Pro,Electronics,35455.69,16309.62,19146.07,191
2023,7,July,Q3,West,P010,Headset Pro,Electronics,18119.24,8334.85,9784.39,228
2023,7,July,Q3,Central,P010,Headset Pro,Electronics,28550.5,13133.23,15417.27,56
2023,8,August,Q3,North,P001,Laptop Pro 15,Electronics,28504.71,14822.45,13682.26,243
2023,8,August,Q3,South,P001,Laptop Pro 15,Electronics,25856.26,13445.26,12411.0,226
2023,8,August,Q3,East,P001,Laptop Pro 15,Electronics,33193.96,17260.86,15933.1,238
2023,8,August,Q3,West,P001,Laptop Pro 15,Electronics,21741.46,11305.56,10435.9,24
2023,8,August,Q3,Central,P001,Laptop Pro 15,Electronics,8105.16,4214.68,3890.48,125
2023,8,August,Q3,North,P002,Wireless Mouse,Electronics,28276.55,11310.62,16965.93,114
2023,8,August,Q3,South,P002,Wireless Mouse,Electronics,8536.11,3414.44,5121.67,222
2023,8,August,Q3,East,P002,Wireless Mouse,Electronics,18146.22,7258.49,10887.73,63
2023,8,August,Q3,West,P002,Wireless Mouse,Electronics,25378.04,10151.22,15226.82,99
2023,8,August,Q3,Central,P002,Wireless Mouse,Electronics,17350.29,6940.12,10410.17,94
2023,8,August,Q3,North,P003,Office Chair,Furniture,13063.25,7184.79,5878.46,297
2023,8,August,Q3,South,P003,Office Chair,Furniture,17299.11,9514.51,7784.6,105
2023,8,August,Q3,East,P003,Office Chair,Furniture,34170.99,18794.04,15376.95,44
2023,8,August,Q3,West,P003,Office Chair,Furniture,40023.82,22013.1,18010.72,243
2023,8,August,Q3,Central,P003,Office Chair,Furniture,8727.87,4800.33,3927.54,279
2023,8,August,Q3,North,P004,Standing Desk,Furniture,6684.43,3876.97,2807.46,124
2023,8,August,Q3,South,P004,Standing Desk,Furniture,18393.96,10668.5,7725.46,22
2023,8,August,Q3,East,P004,Standing Desk,Furniture,9609.31,5573.4,4035.91,190
2023,8,August,Q3,West,P004,Standing Desk,Furniture,18766.81,10884.75,7882.06,143
2023,8,August,Q3,Central,P004,Standing Desk,Furniture,29649.54,17196.73,12452.81,289
2023,8,August,Q3,North,P005,Monitor 27inch,Electronics,29401.47,14112.71,15288.76,268
2023,8,August,Q3,South,P005,Monitor 27inch,Electronics,11942.8,5732.54,6210.26,187
2023,8,August,Q3,East,P005,Monitor 27inch,Electronics,20044.78,9621.49,10423.29,28
2023,8,August,Q3,West,P005,Monitor 27inch,Electronics,25623.26,12299.16,13324.1,98
2023,8,August,Q3,Central,P005,Monitor 27inch,Electronics,27245.42,13077.8,14167.62,243
2023,8,August,Q3,North,P006,Accounting Software,Software,38561.7,7712.34,30849.36,226
2023,8,August,Q3,South,P006,Accounting Software,Software,12989.01,2597.8,10391.21,44
2023,8,August,Q3,East,P006,Accounting Software,Software,27296.81,5459.36,21837.45,222
2023,8,August,Q3,West,P006,Accounting Software,Software,24595.44,4919.09,19676.35,52
2023,8,August,Q3,Central,P006,Accounting Software,Software,11218.46,2243.69,8974.77,98
2023,8,August,Q3,North,P007,ERP License,Software,40439.69,7279.14,33160.55,198
2023,8,August,Q3,South,P007,ERP License,Software,30655.57,5518.0,25137.57,98
2023,8,August,Q3,East,P007,ERP License,Software,35996.79,6479.42,29517.37,41
2023,8,August,Q3,West,P007,ERP License,Software,16443.35,2959.8,13483.55,202
2023,8,August,Q3,Central,P007,ERP License,Software,26113.27,4700.39,21412.88,131
2023,8,August,Q3,North,P008,Mechanical Keyboard,Electronics,37967.2,15946.22,22020.98,30
2023,8,August,Q3,South,P008,Mechanical Keyboard,Electronics,35668.72,14980.86,20687.86,183
2023,8,August,Q3,East,P008,Mechanical Keyboard,Electronics,37110.08,15586.23,21523.85,101
2023,8,August,Q3,West,P008,Mechanical Keyboard,Electronics,27157.88,11406.31,15751.57,153
2023,8,August,Q3,Central,P008,Mechanical Keyboard,Electronics,19592.61,8228.9,11363.71,209
2023,8,August,Q3,North,P009,Webcam HD,Electronics,29866.16,13141.11,16725.05,282
2023,8,August,Q3,South,P009,Webcam HD,Electronics,21069.71,9270.67,11799.04,222
2023,8,August,Q3,East,P009,Webcam HD,Electronics,4945.81,2176.16,2769.65,31
2023,8,August,Q3,West,P009,Webcam HD,Electronics,37310.95,16416.82,20894.13,62
2023,8,August,Q3,Central,P009,Webcam HD,Electronics,11235.73,4943.72,6292.01,53
2023,8,August,Q3,North,P010,Headset Pro,Electronics,33886.27,15587.68,18298.59,209
2023,8,August,Q3,South,P010,Headset Pro,Electronics,8375.72,3852.83,4522.89,161
2023,8,August,Q3,East,P010,Headset Pro,Electronics,22060.69,10147.92,11912.77,177
2023,8,August,Q3,West,P010,Headset Pro,Electronics,14517.16,6677.89,7839.27,71
2023,8,August,Q3,Central,P010,Headset Pro,Electronics,34672.98,15949.57,18723.41,297
2023,9,September,Q3,North,P001,Laptop Pro 15,Electronics,16064.04,8353.3,7710.74,145
2023,9,September,Q3,South,P001,Laptop Pro 15,Electronics,40132.74,20869.02,19263.72,192
2023,9,September,Q3,East,P001,Laptop Pro 15,Electronics,33404.79,17370.49,16034.3,247
2023,9,September,Q3,West,P001,Laptop Pro 15,Electronics,31043.23,16142.48,14900.75,183
2023,9,September,Q3,Central,P001,Laptop Pro 15,Electronics,6973.97,3626.46,3347.51,205
2023,9,September,Q3,North,P002,Wireless Mouse,Electronics,24014.96,9605.98,14408.98,154
2023,9,September,Q3,South,P002,Wireless Mouse,Electronics,18499.13,7399.65,11099.48,176
2023,9,September,Q3,East,P002,Wireless Mouse,Electronics,20839.16,8335.66,12503.5,241
2023,9,September,Q3,West,P002,Wireless Mouse,Electronics,38771.85,15508.74,23263.11,272
2023,9,September,Q3,Central,P002,Wireless Mouse,Electronics,10639.83,4255.93,6383.9,230
2023,9,September,Q3,North,P003,Office Chair,Furniture,17442.4,9593.32,7849.08,21
2023,9,September,Q3,South,P003,Office Chair,Furniture,23177.8,12747.79,10430.01,47
2023,9,September,Q3,East,P003,Office Chair,Furniture,35315.39,19423.46,15891.93,143
2023,9,September,Q3,West,P003,Office Chair,Furniture,25752.62,14163.94,11588.68,197
2023,9,September,Q3,Central,P003,Office Chair,Furniture,17495.79,9622.68,7873.11,257
2023,9,September,Q3,North,P004,Standing Desk,Furniture,31449.93,18240.96,13208.97,46
2023,9,September,Q3,South,P004,Standing Desk,Furniture,7375.66,4277.88,3097.78,190
2023,9,September,Q3,East,P004,Standing Desk,Furniture,20841.84,12088.27,8753.57,137
2023,9,September,Q3,West,P004,Standing Desk,Furniture,23526.98,13645.65,9881.33,154
2023,9,September,Q3,Central,P004,Standing Desk,Furniture,20652.85,11978.65,8674.2,154
2023,9,September,Q3,North,P005,Monitor 27inch,Electronics,38873.3,18659.18,20214.12,108
2023,9,September,Q3,South,P005,Monitor 27inch,Electronics,29389.96,14107.18,15282.78,259
2023,9,September,Q3,East,P005,Monitor 27inch,Electronics,35792.07,17180.19,18611.88,150
2023,9,September,Q3,West,P005,Monitor 27inch,Electronics,10391.15,4987.75,5403.4,158
2023,9,September,Q3,Central,P005,Monitor 27inch,Electronics,34624.95,16619.98,18004.97,221
2023,9,September,Q3,North,P006,Accounting Software,Software,37664.63,7532.93,30131.7,211
2023,9,September,Q3,South,P006,Accounting Software,Software,32055.18,6411.04,25644.14,180
2023,9,September,Q3,East,P006,Accounting Software,Software,13265.8,2653.16,10612.64,94
2023,9,September,Q3,West,P006,Accounting Software,Software,37960.4,7592.08,30368.32,210
2023,9,September,Q3,Central,P006,Accounting Software,Software,27284.51,5456.9,21827.61,196
2023,9,September,Q3,North,P007,ERP License,Software,37777.23,6799.9,30977.33,174
2023,9,September,Q3,South,P007,ERP License,Software,35007.3,6301.31,28705.99,276
2023,9,September,Q3,East,P007,ERP License,Software,11337.97,2040.83,9297.14,226
2023,9,September,Q3,West,P007,ERP License,Software,6517.54,1173.16,5344.38,291
2023,9,September,Q3,Central,P007,ERP License,Software,21537.89,3876.82,17661.07,80
2023,9,September,Q3,North,P008,Mechanical Keyboard,Electronics,16695.85,7012.26,9683.59,142
2023,9,September,Q3,South,P008,Mechanical Keyboard,Electronics,18869.99,7925.4,10944.59,174
2023,9,September,Q3,East,P008,Mechanical Keyboard,Electronics,29712.41,12479.21,17233.2,29
2023,9,September,Q3,West,P008,Mechanical Keyboard,Electronics,31291.98,13142.63,18149.35,225
2023,9,September,Q3,Central,P008,Mechanical Keyboard,Electronics,33881.75,14230.33,19651.42,69
2023,9,September,Q3,North,P009,Webcam HD,Electronics,21964.04,9664.18,12299.86,272
2023,9,September,Q3,South,P009,Webcam HD,Electronics,37586.62,16538.11,21048.51,145
2023,9,September,Q3,East,P009,Webcam HD,Electronics,21272.63,9359.96,11912.67,198
2023,9,September,Q3,West,P009,Webcam HD,Electronics,25359.53,11158.19,14201.34,41
2023,9,September,Q3,Central,P009,Webcam HD,Electronics,39617.8,17431.83,22185.97,275
2023,9,September,Q3,North,P010,Headset Pro,Electronics,22415.17,10310.98,12104.19,226
2023,9,September,Q3,South,P010,Headset Pro,Electronics,6471.73,2977.0,3494.73,33
2023,9,September,Q3,East,P010,Headset Pro,Electronics,17368.84,7989.67,9379.17,218
2023,9,September,Q3,West,P010,Headset Pro,Electronics,9942.45,4573.53,5368.92,255
2023,9,September,Q3,Central,P010,Headset Pro,Electronics,27625.18,12707.58,14917.6,35
2023,10,October,Q4,North,P001,Laptop Pro 15,Electronics,7361.17,3827.81,3533.36,244
2023,10,October,Q4,South,P001,Laptop Pro 15,Electronics,7616.16,3960.4,3655.76,255
2023,10,October,Q4,East,P001,Laptop Pro 15,Electronics,22328.35,11610.74,10717.61,270
2023,10,October,Q4,West,P001,Laptop Pro 15,Electronics,38473.31,20006.12,18467.19,111
2023,10,October,Q4,Central,P001,Laptop Pro 15,Electronics,36575.77,19019.4,17556.37,70
2023,10,October,Q4,North,P002,Wireless Mouse,Electronics,32423.19,12969.28,19453.91,99
2023,10,October,Q4,South,P002,Wireless Mouse,Electronics,12598.23,5039.29,7558.94,206
2023,10,October,Q4,East,P002,Wireless Mouse,Electronics,20658.33,8263.33,12395.0,237
2023,10,October,Q4,West,P002,Wireless Mouse,Electronics,32351.91,12940.76,19411.15,147
2023,10,October,Q4,Central,P002,Wireless Mouse,Electronics,29690.36,11876.14,17814.22,239
2023,10,October,Q4,North,P003,Office Chair,Furniture,39598.97,21779.43,17819.54,208
2023,10,October,Q4,South,P003,Office Chair,Furniture,28097.45,15453.6,12643.85,228
2023,10,October,Q4,East,P003,Office Chair,Furniture,6984.67,3841.57,3143.1,252
2023,10,October,Q4,West,P003,Office Chair,Furniture,12045.38,6624.96,5420.42,295
2023,10,October,Q4,Central,P003,Office Chair,Furniture,17172.33,9444.78,7727.55,63
2023,10,October,Q4,North,P004,Standing Desk,Furniture,17029.74,9877.25,7152.49,196
2023,10,October,Q4,South,P004,Standing Desk,Furniture,11557.22,6703.19,4854.03,23
2023,10,October,Q4,East,P004,Standing Desk,Furniture,8589.79,4982.08,3607.71,44
2023,10,October,Q4,West,P004,Standing Desk,Furniture,36793.27,21340.1,15453.17,178
2023,10,October,Q4,Central,P004,Standing Desk,Furniture,14977.5,8686.95,6290.55,178
2023,10,October,Q4,North,P005,Monitor 27inch,Electronics,18742.41,8996.36,9746.05,135
2023,10,October,Q4,South,P005,Monitor 27inch,Electronics,24898.92,11951.48,12947.44,231
2023,10,October,Q4,East,P005,Monitor 27inch,Electronics,34772.93,16691.01,18081.92,52
2023,10,October,Q4,West,P005,Monitor 27inch,Electronics,22088.7,10602.58,11486.12,31
2023,10,October,Q4,Central,P005,Monitor 27inch,Electronics,17692.22,8492.27,9199.95,25
2023,10,October,Q4,North,P006,Accounting Software,Software,8662.68,1732.54,6930.14,136
2023,10,October,Q4,South,P006,Accounting Software,Software,29535.4,5907.08,23628.32,243
2023,10,October,Q4,East,P006,Accounting Software,Software,28340.03,5668.01,22672.02,98
2023,10,October,Q4,West,P006,Accounting Software,Software,30881.3,6176.26,24705.04,282
2023,10,October,Q4,Central,P006,Accounting Software,Software,17517.79,3503.56,14014.23,195
2023,10,October,Q4,North,P007,ERP License,Software,17435.47,3138.38,14297.09,232
2023,10,October,Q4,South,P007,ERP License,Software,21587.71,3885.79,17701.92,261
2023,10,October,Q4,East,P007,ERP License,Software,21871.68,3936.9,17934.78,54
2023,10,October,Q4,West,P007,ERP License,Software,15081.8,2714.72,12367.08,287
2023,10,October,Q4,Central,P007,ERP License,Software,28589.15,5146.05,23443.1,73
2023,10,October,Q4,North,P008,Mechanical Keyboard,Electronics,10620.5,4460.61,6159.89,85
2023,10,October,Q4,South,P008,Mechanical Keyboard,Electronics,18009.0,7563.78,10445.22,105
2023,10,October,Q4,East,P008,Mechanical Keyboard,Electronics,8574.94,3601.47,4973.47,105
2023,10,October,Q4,West,P008,Mechanical Keyboard,Electronics,26833.69,11270.15,15563.54,213
2023,10,October,Q4,Central,P008,Mechanical Keyboard,Electronics,10846.55,4555.55,6291.0,270
2023,10,October,Q4,North,P009,Webcam HD,Electronics,39527.35,17392.03,22135.32,95
2023,10,October,Q4,South,P009,Webcam HD,Electronics,27612.06,12149.31,15462.75,176
2023,10,October,Q4,East,P009,Webcam HD,Electronics,32860.47,14458.61,18401.86,183
2023,10,October,Q4,West,P009,Webcam HD,Electronics,36060.82,15866.76,20194.06,159
2023,10,October,Q4,Central,P009,Webcam HD,Electronics,31405.34,13818.35,17586.99,129
2023,10,October,Q4,North,P010,Headset Pro,Electronics,15599.31,7175.68,8423.63,182
2023,10,October,Q4,South,P010,Headset Pro,Electronics,21060.2,9687.69,11372.51,59
2023,10,October,Q4,East,P010,Headset Pro,Electronics,12049.85,5542.93,6506.92,292
2023,10,October,Q4,West,P010,Headset Pro,Electronics,23843.71,10968.11,12875.6,215
2023,10,October,Q4,Central,P010,Headset Pro,Electronics,30938.03,14231.49,16706.54,29
2023,11,November,Q4,North,P001,Laptop Pro 15,Electronics,24150.8,12558.42,11592.38,125
2023,11,November,Q4,South,P001,Laptop Pro 15,Electronics,42604.24,22154.2,20450.04,296
2023,11,November,Q4,East,P001,Laptop Pro 15,Electronics,11418.04,5937.38,5480.66,130
2023,11,November,Q4,West,P001,Laptop Pro 15,Electronics,35227.51,18318.31,16909.2,239
2023,11,November,Q4,Central,P001,Laptop Pro 15,Electronics,35526.72,18473.89,17052.83,71
2023,11,November,Q4,North,P002,Wireless Mouse,Electronics,41173.04,16469.22,24703.82,163
2023,11,November,Q4,South,P002,Wireless Mouse,Electronics,39161.52,15664.61,23496.91,153
2023,11,November,Q4,East,P002,Wireless Mouse,Electronics,29990.41,11996.16,17994.25,104
2023,11,November,Q4,West,P002,Wireless Mouse,Electronics,6535.34,2614.14,3921.2,153
2023,11,November,Q4,Central,P002,Wireless Mouse,Electronics,36053.11,14421.24,21631.87,144
2023,11,November,Q4,North,P003,Office Chair,Furniture,23834.81,13109.15,10725.66,50
2023,11,November,Q4,South,P003,Office Chair,Furniture,10144.84,5579.66,4565.18,246
2023,11,November,Q4,East,P003,Office Chair,Furniture,15125.11,8318.81,6806.3,219
2023,11,November,Q4,West,P003,Office Chair,Furniture,4695.6,2582.58,2113.02,280
2023,11,November,Q4,Central,P003,Office Chair,Furniture,37649.15,20707.03,16942.12,222
2023,11,November,Q4,North,P004,Standing Desk,Furniture,22856.08,13256.53,9599.55,267
2023,11,November,Q4,South,P004,Standing Desk,Furniture,7325.24,4248.64,3076.6,25
2023,11,November,Q4,East,P004,Standing Desk,Furniture,32000.68,18560.39,13440.29,267
2023,11,November,Q4,West,P004,Standing Desk,Furniture,29493.81,17106.41,12387.4,298
2023,11,November,Q4,Central,P004,Standing Desk,Furniture,21101.92,12239.11,8862.81,213
2023,11,November,Q4,North,P005,Monitor 27inch,Electronics,14673.3,7043.18,7630.12,211
2023,11,November,Q4,South,P005,Monitor 27inch,Electronics,4983.18,2391.93,2591.25,267
2023,11,November,Q4,East,P005,Monitor 27inch,Electronics,9245.72,4437.95,4807.77,114
2023,11,November,Q4,West,P005,Monitor 27inch,Electronics,10997.77,5278.93,5718.84,41
2023,11,November,Q4,Central,P005,Monitor 27inch,Electronics,23209.76,11140.68,12069.08,284
2023,11,November,Q4,North,P006,Accounting Software,Software,30365.48,6073.1,24292.38,173
2023,11,November,Q4,South,P006,Accounting Software,Software,11002.21,2200.44,8801.77,133
2023,11,November,Q4,East,P006,Accounting Software,Software,6616.66,1323.33,5293.33,102
2023,11,November,Q4,West,P006,Accounting Software,Software,31000.71,6200.14,24800.57,188
2023,11,November,Q4,Central,P006,Accounting Software,Software,28540.22,5708.04,22832.18,239
2023,11,November,Q4,North,P007,ERP License,Software,32629.87,5873.38,26756.49,62
2023,11,November,Q4,South,P007,ERP License,Software,27222.03,4899.97,22322.06,138
2023,11,November,Q4,East,P007,ERP License,Software,5864.28,1055.57,4808.71,148
2023,11,November,Q4,West,P007,ERP License,Software,7651.36,1377.24,6274.12,269
2023,11,November,Q4,Central,P007,ERP License,Software,4729.47,851.3,3878.17,86
2023,11,November,Q4,North,P008,Mechanical Keyboard,Electronics,27634.62,11606.54,16028.08,78
2023,11,November,Q4,South,P008,Mechanical Keyboard,Electronics,34205.67,14366.38,19839.29,83
2023,11,November,Q4,East,P008,Mechanical Keyboard,Electronics,36553.21,15352.35,21200.86,211
2023,11,November,Q4,West,P008,Mechanical Keyboard,Electronics,40590.95,17048.2,23542.75,116
2023,11,November,Q4,Central,P008,Mechanical Keyboard,Electronics,32960.82,13843.54,19117.28,92
2023,11,November,Q4,North,P009,Webcam HD,Electronics,29787.28,13106.4,16680.88,25
2023,11,November,Q4,South,P009,Webcam HD,Electronics,32485.45,14293.6,18191.85,80
2023,11,November,Q4,East,P009,Webcam HD,Electronics,28195.82,12406.16,15789.66,54
2023,11,November,Q4,West,P009,Webcam HD,Electronics,20550.47,9042.21,11508.26,223
2023,11,November,Q4,Central,P009,Webcam HD,Electronics,13730.49,6041.42,7689.07,194
2023,11,November,Q4,North,P010,Headset Pro,Electronics,14704.59,6764.11,7940.48,21
2023,11,November,Q4,South,P010,Headset Pro,Electronics,12153.0,5590.38,6562.62,236
2023,11,November,Q4,East,P010,Headset Pro,Electronics,6060.48,2787.82,3272.66,281
2023,11,November,Q4,West,P010,Headset Pro,Electronics,33094.5,15223.47,17871.03,161
2023,11,November,Q4,Central,P010,Headset Pro,Electronics,33377.44,15353.62,18023.82,138
2023,12,December,Q4,North,P001,Laptop Pro 15,Electronics,17927.19,9322.14,8605.05,208
2023,12,December,Q4,South,P001,Laptop Pro 15,Electronics,36900.17,19188.09,17712.08,277
2023,12,December,Q4,East,P001,Laptop Pro 15,Electronics,22522.2,11711.54,10810.66,62
2023,12,December,Q4,West,P001,Laptop Pro 15,Electronics,4908.25,2552.29,2355.96,249
2023,12,December,Q4,Central,P001,Laptop Pro 15,Electronics,21541.56,11201.61,10339.95,187
2023,12,December,Q4,North,P002,Wireless Mouse,Electronics,9960.04,3984.02,5976.02,193
2023,12,December,Q4,South,P002,Wireless Mouse,Electronics,20485.0,8194.0,12291.0,131
2023,12,December,Q4,East,P002,Wireless Mouse,Electronics,24959.44,9983.78,14975.66,103
2023,12,December,Q4,West,P002,Wireless Mouse,Electronics,9608.52,3843.41,5765.11,65
2023,12,December,Q4,Central,P002,Wireless Mouse,Electronics,15150.47,6060.19,9090.28,145
2023,12,December,Q4,North,P003,Office Chair,Furniture,15595.05,8577.28,7017.77,189
2023,12,December,Q4,South,P003,Office Chair,Furniture,28074.07,15440.74,12633.33,266
2023,12,December,Q4,East,P003,Office Chair,Furniture,5431.73,2987.45,2444.28,193
2023,12,December,Q4,West,P003,Office Chair,Furniture,31279.77,17203.87,14075.9,272
2023,12,December,Q4,Central,P003,Office Chair,Furniture,10714.04,5892.72,4821.32,33
2023,12,December,Q4,North,P004,Standing Desk,Furniture,15411.04,8938.4,6472.64,230
2023,12,December,Q4,South,P004,Standing Desk,Furniture,36644.07,21253.56,15390.51,49
2023,12,December,Q4,East,P004,Standing Desk,Furniture,21953.83,12733.22,9220.61,149
2023,12,December,Q4,West,P004,Standing Desk,Furniture,26127.91,15154.19,10973.72,67
2023,12,December,Q4,Central,P004,Standing Desk,Furniture,28520.22,16541.73,11978.49,138
2023,12,December,Q4,North,P005,Monitor 27inch,Electronics,40724.77,19547.89,21176.88,126
2023,12,December,Q4,South,P005,Monitor 27inch,Electronics,19792.87,9500.58,10292.29,152
2023,12,December,Q4,East,P005,Monitor 27inch,Electronics,12614.53,6054.97,6559.56,252
2023,12,December,Q4,West,P005,Monitor 27inch,Electronics,29745.03,14277.61,15467.42,243
2023,12,December,Q4,Central,P005,Monitor 27inch,Electronics,7215.02,3463.21,3751.81,163
2023,12,December,Q4,North,P006,Accounting Software,Software,18278.62,3655.72,14622.9,252
2023,12,December,Q4,South,P006,Accounting Software,Software,20302.48,4060.5,16241.98,261
2023,12,December,Q4,East,P006,Accounting Software,Software,18178.43,3635.69,14542.74,135
2023,12,December,Q4,West,P006,Accounting Software,Software,15245.43,3049.09,12196.34,235
2023,12,December,Q4,Central,P006,Accounting Software,Software,31899.98,6380.0,25519.98,275
2023,12,December,Q4,North,P007,ERP License,Software,23077.09,4153.88,18923.21,194
2023,12,December,Q4,South,P007,ERP License,Software,12670.76,2280.74,10390.02,174
2023,12,December,Q4,East,P007,ERP License,Software,37291.07,6712.39,30578.68,293
2023,12,December,Q4,West,P007,ERP License,Software,7121.31,1281.84,5839.47,244
2023,12,December,Q4,Central,P007,ERP License,Software,19237.31,3462.72,15774.59,297
2023,12,December,Q4,North,P008,Mechanical Keyboard,Electronics,10981.65,4612.29,6369.36,218
2023,12,December,Q4,South,P008,Mechanical Keyboard,Electronics,6427.73,2699.65,3728.08,168
2023,12,December,Q4,East,P008,Mechanical Keyboard,Electronics,14950.95,6279.4,8671.55,252
2023,12,December,Q4,West,P008,Mechanical Keyboard,Electronics,29778.72,12507.06,17271.66,173
2023,12,December,Q4,Central,P008,Mechanical Keyboard,Electronics,34394.9,14445.86,19949.04,80
2023,12,December,Q4,North,P009,Webcam HD,Electronics,10136.51,4460.06,5676.45,267
2023,12,December,Q4,South,P009,Webcam HD,Electronics,34245.43,15067.99,19177.44,250
2023,12,December,Q4,East,P009,Webcam HD,Electronics,26823.61,11802.39,15021.22,199
2023,12,December,Q4,West,P009,Webcam HD,Electronics,30016.81,13207.4,16809.41,96
2023,12,December,Q4,Central,P009,Webcam HD,Electronics,37483.03,16492.53,20990.5,253
2023,12,December,Q4,North,P010,Headset Pro,Electronics,13065.97,6010.35,7055.62,127
2023,12,December,Q4,South,P010,Headset Pro,Electronics,23031.79,10594.62,12437.17,157
2023,12,December,Q4,East,P010,Headset Pro,Electronics,6309.85,2902.53,3407.32,25
2023,12,December,Q4,West,P010,Headset Pro,Electronics,35207.88,16195.62,19012.26,214
2023,12,December,Q4,Central,P010,Headset Pro,Electronics,40722.86,18732.52,21990.34,233
2024,1,January,Q1,North,P001,Laptop Pro 15,Electronics,5342.85,2778.28,2564.57,214
2024,1,January,Q1,South,P001,Laptop Pro 15,Electronics,17350.94,9022.49,8328.45,228
2024,1,January,Q1,East,P001,Laptop Pro 15,Electronics,8493.27,4416.5,4076.77,87
2024,1,January,Q1,West,P001,Laptop Pro 15,Electronics,32747.08,17028.48,15718.6,263
2024,1,January,Q1,Central,P001,Laptop Pro 15,Electronics,7174.71,3730.85,3443.86,246
2024,1,January,Q1,North,P002,Wireless Mouse,Electronics,35576.45,14230.58,21345.87,244
2024,1,January,Q1,South,P002,Wireless Mouse,Electronics,27822.97,11129.19,16693.78,125
2024,1,January,Q1,East,P002,Wireless Mouse,Electronics,28794.75,11517.9,17276.85,134
2024,1,January,Q1,West,P002,Wireless Mouse,Electronics,35772.74,14309.1,21463.64,114
2024,1,January,Q1,Central,P002,Wireless Mouse,Electronics,30160.41,12064.16,18096.25,63
2024,1,January,Q1,North,P003,Office Chair,Furniture,8714.16,4792.79,3921.37,142
2024,1,January,Q1,South,P003,Office Chair,Furniture,24965.29,13730.91,11234.38,234
2024,1,January,Q1,East,P003,Office Chair,Furniture,14999.78,8249.88,6749.9,36
2024,1,January,Q1,West,P003,Office Chair,Furniture,31245.76,17185.17,14060.59,105
2024,1,January,Q1,Central,P003,Office Chair,Furniture,21627.89,11895.34,9732.55,138
2024,1,January,Q1,North,P004,Standing Desk,Furniture,17627.0,10223.66,7403.34,143
2024,1,January,Q1,South,P004,Standing Desk,Furniture,8460.47,4907.07,3553.4,130
2024,1,January,Q1,East,P004,Standing Desk,Furniture,18058.48,10473.92,7584.56,214
